galaxy,source_file,beta_mode,beta_raw,beta_formula,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_saturation_ratio,beta_z,beta_numerator,beta_denominator,beta_g_choice,beta_sigma_choice,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,use_dimension_proxy,d_eff_proxy,d_eff_ratio,d_eff_g_hat,d_eff_sigma_hat,d_eff_delta,d_eff_boost,formula_g0,formula_sigma0,formula_p,formula_q,formula_lambda_beta,formula_d_ref,formula_dim_sensitivity,formula_dim_g_power,formula_dim_sigma_power,formula_d_min,formula_d_max,formula_dim_boost_lambda,formula_dim_transition,formula_dim_boost_max,sigma_weight_mode,sigma_weight_value,sigma_weight_u,sigma_weight_v,sigma_weight_lambda,sigma_weight_g_choice,sigma_weight_sigma_choice,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
NGC3953,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3953_normalized.csv,formula,,2.1497450087107424e-08,2.14974500871151e-08,2.14974500871151e-08,False,False,1.0748725043553713e-11,1.0748725043669248e-11,,,gbar_char_logmean,sigma_char_rms,6368.252248779825,6146.810842889016,0.0,0.0,0.0,0,True,2.999999999999853,1.7311092844736299e-13,10.955690232477762,1.8965497079259314e-12,1.4699352846037073e-13,1.000000000000357,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,18.266390697977915,17.32294665590406,0.0818601811758633,0.08732603517656926,69.0729311797792,9.867561597111315,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\NGC3953_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\NGC3953_rotation_curve.png,ok,
NGC3972,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3972_normalized.csv,formula,,1762.5906389239058,2000.0,2000.0,False,True,0.8812953194619529,7.4242676486499795,,,gbar_char_logmean,sigma_char_rms,1960.3350696361863,1827.6612023242815,0.3260670385480442,0.3385116001178281,0.35680077161060364,9,True,2.8395670677415574,0.20773248984620124,3.2575087300346626,0.6766903991858374,0.16043293225844257,1.3644483709507214,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,17.565194991580793,15.78032134946884,0.14944134677124077,0.13932284577822612,129.2584372016921,14.362048577965787,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\NGC3972_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\NGC3972_rotation_curve.png,ok,
NGC3992,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3992_normalized.csv,formula,,1787.9970352907694,2000.0,2000.0,False,True,0.8939985176453847,8.433830336962833,,,gbar_char_logmean,sigma_char_rms,1655.6918095930232,1691.0865557017491,0.3900912968154587,0.38908619458786736,0.43423181067977673,9,True,2.794675832612686,0.2732311015483341,3.014086643321591,0.823542213716879,0.20532416738731385,1.4483538382790888,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,49.09808255252395,45.138970176351705,0.1813680535648606,0.18456892159828173,539.8106757780105,67.47633447225131,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\NGC3992_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\NGC3992_rotation_curve.png,ok,
NGC4010,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4010_normalized.csv,formula,,1665.3996480592023,2000.0,2000.0,False,True,0.8326998240296012,4.977280024959058,,,gbar_char_logmean,sigma_char_rms,1615.7787131809846,1635.1392377162035,0.21206736212470098,0.27890603436606043,0.27481449322733176,8,True,2.8601503450300694,0.1788377622434531,2.914369651721523,0.521199346864109,0.13984965496993063,1.3226441529869035,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,15.36151857674651,13.594108284924411,0.1369347818540156,0.1583564538561979,114.484402555059,10.407672959550819,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\NGC4010_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\NGC4010_rotation_curve.png,ok,
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,formula,,1751.5211867907217,2000.0,2000.0,False,True,0.8757605933953608,7.04897598378146,,,gbar_char_logmean,sigma_char_rms,1138.8862424505674,1408.061189332279,0.32581996691724335,0.2659329206249046,0.4412863670077911,27,True,2.7553750186634622,0.33348270601746755,2.5096399764025077,0.8369215304603217,0.24462498133653776,1.5131341409897063,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,35.86209122518015,30.816689179820703,0.17325221012384961,0.1611321753219138,1828.2161188269763,52.23474625219932,36,36,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\NGC4013_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\NGC4013_rotation_curve.png,ok,
NGC4051,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4051_normalized.csv,formula,,1.6854318691662007e-08,1.685431869166957e-08,1.685431869166957e-08,False,False,8.427159345831003e-12,8.427159345902021e-12,,,gbar_char_logmean,sigma_char_rms,4485.998497706421,4900.45486322508,0.0,0.0,0.0,0,True,2.9999999999998153,2.1713905376174505e-13,8.734263482638701,1.8965497079259314e-12,1.8474111129762605e-13,1.0000000000004488,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,29.682131008832755,27.48977834687648,0.19648713205047794,0.19603448275862076,104.70544359698776,17.450907266164627,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\NGC4051_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\NGC4051_rotation_curve.png,ok,
NGC4068,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4068_normalized.csv,formula,,1042.0310186975173,1806.819466062658,1806.819466062658,False,False,0.5210155093487586,1.0877502706619384,,,gbar_char_logmean,sigma_char_rms,458.40876758835077,403.4461294102056,0.18271387362788408,0.12227910129140214,0.2702306136099259,3,True,2.5426260930882716,0.712727192157277,0.7190770844077126,0.5125057913145502,0.4573739069117284,1.7339401933745553,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,2.5932036180547358,2.2397177818755054,0.1671886404875809,0.0906784739358659,7.951035185055743,1.5902070370111487,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\NGC4068_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\NGC4068_rotation_curve.png,ok,
NGC4085,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4085_normalized.csv,formula,,2.184380801119665e-08,2.184380801120433e-08,2.184380801120433e-08,False,False,1.0921904005598324e-11,1.0921904005717613e-11,,,gbar_char_logmean,sigma_char_rms,6279.111731843575,6238.989006082419,0.0,0.0,0.0,0,True,2.9999999999998552,1.7055329492734463e-13,11.119982810850168,1.8965497079259314e-12,1.4477308241112041e-13,1.0000000000003515,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,33.53583468853068,29.69720148014877,0.38848772403783044,0.20791386992606534,219.1782268360194,36.5297044726699,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\NGC4085_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\NGC4085_rotation_curve.png,ok,
NGC4088,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4088_normalized.csv,formula,,1326.5524266782568,1355.8738634137837,1355.8738634137837,False,False,0.6632762133391283,1.969793164648451,,,gbar_char_logmean,sigma_char_rms,4732.361785111256,4327.859358517689,0.012719246504145956,0.0,0.04379408595333131,2,True,2.9908965110886685,0.010767544160243961,7.713705157610591,0.08305766092367364,0.009103488911331503,1.0221034888224878,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,50.77583793398783,43.73638548188655,0.28419256950568983,0.30560089241308563,618.7148758632259,56.2468068966569,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\NGC4088_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\NGC4088_rotation_curve.png,ok,
NGC4100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4100_normalized.csv,formula,,1784.3286288883187,2000.0,2000.0,False,True,0.8921643144441593,8.273368039953427,,,gbar_char_logmean,sigma_char_rms,1965.265297959518,2071.8489579062953,0.28415766653038343,0.3188127192120197,0.34814501676668347,20,True,2.860174928252545,0.17880366905297193,3.692733674660283,0.6602743298647221,0.13982507174745518,1.3225930515128774,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,26.78435296360786,23.323691382725197,0.13519158485331786,0.14705007077081947,454.69862516732667,19.76950544205768,24,24,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\NGC4100_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\NGC4100_rotation_curve.png,ok,
NGC4138,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4138_normalized.csv,formula,,1811.7387868950798,2000.0,2000.0,False,True,0.9058693934475399,9.62353719608392,,,gbar_char_logmean,sigma_char_rms,1860.9677558685448,2448.5831298572934,0.26231865101106716,0.2647226875149659,0.33911266985764144,5,True,2.883149892491711,0.14736810447884752,4.364201040970887,0.6431440349724927,0.11685010750828884,1.2736852073053129,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,29.28670996311322,25.0449304160328,0.1559518017892191,0.12874137817530654,25.548261124046427,4.258043520674405,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\NGC4138_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\NGC4138_rotation_curve.png,ok,
NGC4157,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4157_normalized.csv,formula,,1779.057866374537,2000.0,2000.0,False,True,0.8895289331872686,8.052143958156773,,,gbar_char_logmean,sigma_char_rms,2234.475216836735,2674.6843206517738,0.15978308445102388,0.0,0.2629564619713402,8,True,2.9154292108966207,0.10461299847799545,4.767189626572853,0.4987100011489816,0.08457078910337934,1.2014802090587888,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,38.9487705116216,34.42105537406708,0.20098238286518258,0.21386402723674924,347.32276215955767,21.707672634972354,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\NGC4157_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\NGC4157_rotation_curve.png,ok,
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,formula,,1599.0404488229096,2000.0,2000.0,False,True,0.7995202244114549,3.988034314505374,,,gbar_char_logmean,sigma_char_rms,670.1451766953198,577.1197050715907,0.6124692087567253,0.5734408805643074,0.6334446294866217,23,True,2.3422928334052484,1.1679307412956879,1.0286219760833843,1.2013592270401023,0.6577071665947516,1.8112549909762423,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,24.794109564069213,23.158433754537505,0.21774903766347,0.20001787506925264,449.0738498423474,20.412447720106698,23,23,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\NGC4183_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\NGC4183_rotation_curve.png,ok,
NGC4214,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4214_normalized.csv,formula,,1818.1108240817532,2000.0,2000.0,False,True,0.9090554120408766,9.995706533405455,,,gbar_char_logmean,sigma_char_rms,735.9389734293841,866.9150838264462,0.9040307847326892,0.9509915302389149,0.9922671565966104,14,True,2.322907453601875,1.2179413954974831,1.5451350885886568,1.881883986027796,0.677092546398125,1.8152346548634273,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,14.165582826379955,12.830981590929197,0.16364810015659997,0.20935090571698453,70.5736188170421,5.428739909003239,14,14,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\NGC4214_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\NGC4214_rotation_curve.png,ok,
NGC4217,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4217_normalized.csv,formula,,1735.550872415808,1797.1320106249025,1797.1320106249025,False,False,0.867775436207904,6.562891276180388,,,gbar_char_logmean,sigma_char_rms,5269.303887614678,5971.625162849993,0.051355202788545315,0.0,0.09735341512351194,7,True,2.9853811930369134,0.01734734381186672,10.643450260770509,0.18463559101808852,0.014618806963086595,1.0354821856206244,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,64.33686865280295,47.54101643070754,0.391682461379698,0.1281874500443944,1593.0126222499725,88.50070123610959,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\NGC4217_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\NGC4217_rotation_curve.png,ok,
NGC4389,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4389_normalized.csv,formula,,2.1337596575083595e-08,2.133759657509128e-08,2.133759657509128e-08,False,False,1.0668798287541797e-11,1.066879828765562e-11,,,gbar_char_logmean,sigma_char_rms,6119.834118101795,6104.233801582819,0.0,0.0,0.0,0,True,2.9999999999998517,1.7431837747219332e-13,10.879803583695372,1.8965497079259314e-12,1.4832579608992091e-13,1.0000000000003602,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.85,0.35,2.5,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,57.397816450798075,56.31212209049402,0.9893533787901543,0.8173451042097888,479.21468814459195,95.84293762891839,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\tables\NGC4389_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_165341_formula\figures\NGC4389_rotation_curve.png,ok,
